,Lat,Long,HOUR,OCCURRED_ON_DATE,OFFENSE_DESCRIPTION,Risk_Category
574,42.30971815419562,-71.10429497557632,7,2023-06-06 07:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
575,42.353635057373246,-71.04739613159,15,2023-05-19 15:47:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
576,42.38132453142911,-71.02804042233107,0,2023-09-14 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
577,42.2761564913392,-71.0955037433664,8,2024-04-20 08:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
578,42.33503436347251,-71.08240303244749,23,2024-02-01 23:12:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
579,42.30971815419562,-71.10429497557632,14,2024-01-30 14:20:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
580,42.31175303091776,-71.08197438242036,16,2024-01-31 16:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
581,42.24369779379961,-71.13806001182158,20,2023-02-03 20:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
582,42.25520062513042,-71.14449171452954,14,2023-01-21 14:13:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
583,42.32866239451696,-71.08563458516488,19,2023-10-11 19:15:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
584,42.28482533772862,-71.09137437366408,12,2023-10-12 12:58:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
585,42.28741180730765,-71.05794052978011,0,2023-10-12 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
586,42.297554856340426,-71.05970968687002,8,2023-05-08 08:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
587,42.297554856340426,-71.05970968687002,0,2023-04-24 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
588,42.34376414338544,-71.0886692005269,20,2023-02-15 20:54:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
589,42.33954152609665,-71.06940928222296,0,2023-04-28 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
590,42.26834443057277,-71.15051760300857,12,2023-03-22 12:51:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
591,42.31888200748387,-71.09929485772751,23,2023-05-07 23:42:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
592,42.31499953134876,-71.11530876748158,20,2023-05-08 20:02:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
593,42.34491533031044,-71.06169986523518,0,2023-05-02 00:10:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
594,42.28482533772862,-71.09137437366408,9,2023-04-30 09:19:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
595,42.32018092559795,-71.10364323572772,9,2023-04-30 09:41:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
596,42.27800608421025,-71.13733803000335,15,2023-02-03 15:35:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
597,42.33558423491383,-71.07713098088837,9,2023-02-03 09:18:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
598,42.336651917296905,-71.02614284655182,9,2023-02-03 09:51:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
599,42.27273502022358,-71.06792476323707,9,2023-02-03 09:21:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
600,42.34905564195639,-71.1504991731562,14,2023-05-01 14:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
601,42.245633165808,-71.13329455091528,0,2023-05-01 00:55:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
602,42.30618137566324,-71.06187072195867,18,2023-01-21 18:36:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
603,42.30927745542992,-71.07868850999401,9,2023-01-21 09:16:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
604,42.25520062513042,-71.14449171452954,15,2023-01-09 15:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
605,42.256215542554976,-71.12402029533455,12,2023-03-20 12:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
606,42.36151228299298,-71.13347501944284,11,2023-02-15 11:34:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
607,42.32648498916292,-71.05487867907752,0,2023-04-29 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
608,42.312420892122304,-71.09154964349032,1,2023-05-02 01:24:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
609,42.32866239451696,-71.08563458516488,0,2023-05-23 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
610,42.26830525614811,-71.10955323549126,0,2023-05-23 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
611,42.25784025874043,-71.14814035468399,17,2023-03-17 17:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
612,42.28482533772862,-71.09137437366408,1,2023-01-09 01:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
613,42.32118249123626,-71.10682843830467,21,2023-02-15 21:50:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
614,42.32866239451696,-71.08563458516488,0,2023-03-13 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
615,42.30971815419562,-71.10429497557632,12,2023-01-26 12:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
616,42.32424023818432,-71.0776197315916,16,2023-05-12 16:17:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
617,42.31499953134876,-71.11530876748158,17,2023-05-13 17:47:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
618,42.297554856340426,-71.05970968687002,0,2023-01-28 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
619,42.33954152609665,-71.06940928222296,15,2023-03-31 15:16:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
620,42.24770657944487,-71.11140450192758,10,2023-04-12 10:37:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
621,42.362428387234914,-71.06054917018454,20,2023-06-21 20:14:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
622,42.35117959608332,-71.07666656997849,20,2023-06-28 20:17:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
623,42.297554856340426,-71.05970968687002,9,2023-06-22 09:20:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
624,42.297554856340426,-71.05970968687002,19,2023-01-10 19:50:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
625,42.25520062513042,-71.14449171452954,17,2023-02-15 17:01:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
626,42.34128702104515,-71.05467980204799,13,2023-02-15 13:20:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
627,42.26956646587128,-71.09075120965805,21,2023-01-09 21:10:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
628,42.297554856340426,-71.05970968687002,0,2023-06-05 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
629,42.353635057373246,-71.04739613159,19,2023-06-06 19:49:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
630,42.256215542554976,-71.12402029533455,0,2023-03-17 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
631,42.359330923664885,-71.06549293406233,14,2023-03-22 14:45:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
632,42.30989409285917,-71.08231914796782,10,2023-03-22 10:56:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
633,42.35648582614597,-71.05928190137298,17,2023-05-12 17:14:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
634,42.28482533772862,-71.09137437366408,16,2023-06-21 16:20:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
635,42.31913244361807,-71.08767438772203,23,2023-06-20 23:37:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
636,42.31591862477436,-71.09691357580986,19,2023-04-10 19:32:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
637,42.35528174106791,-71.14566201140447,10,2023-03-11 10:15:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
638,42.31137297955257,-71.09151686381189,20,2023-05-29 20:13:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
639,42.33794212618663,-71.05184140856791,9,2023-01-04 09:25:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
640,42.31843089072253,-71.07552576584614,16,2023-01-05 16:57:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
641,42.33676574651859,-71.08205176679414,13,2023-01-05 13:16:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
642,42.372504679907976,-71.04157926354807,15,2023-12-29 15:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
643,42.34128702104515,-71.05467980204799,16,2023-12-29 16:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
644,42.32154823634387,-71.06965487860678,21,2023-12-29 21:56:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
645,42.376631183831805,-71.05593235449719,10,2023-01-20 10:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
646,42.33159788346449,-71.05159680302752,14,2023-01-06 14:01:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
647,42.30971815419562,-71.10429497557632,15,2023-05-26 15:45:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
648,42.30138700435456,-71.06584298500782,14,2023-05-27 14:13:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
649,42.30971815419562,-71.10429497557632,17,2023-05-15 17:53:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
650,42.2833875282213,-71.09639475636848,7,2023-05-15 07:43:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
651,42.297554856340426,-71.05970968687002,0,2023-02-14 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
652,42.32492283438057,-71.08069109639642,14,2023-04-10 14:39:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
653,42.359330923664885,-71.06549293406233,14,2023-04-10 14:03:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
654,42.32866239451696,-71.08563458516488,7,2023-04-10 07:42:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
655,42.38132453142911,-71.02804042233107,17,2023-04-10 17:11:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
656,42.34767021157533,-71.07620793172038,23,2023-03-26 23:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
657,42.28482533772862,-71.09137437366408,0,2023-04-10 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
658,42.32866239451696,-71.08563458516488,15,2023-04-10 15:26:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
659,42.3290242449085,-71.08341561506163,20,2023-03-26 20:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
660,42.35891059303189,-71.15765142992913,2,2023-03-27 02:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
661,42.28411328449855,-71.07938782790185,6,2023-01-08 06:18:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
662,42.28482533772862,-71.09137437366408,11,2023-01-06 11:15:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
663,42.256215542554976,-71.12402029533455,14,2023-06-09 14:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
664,42.34189258398863,-71.07408363727468,23,2023-06-11 23:02:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
665,42.29794255901477,-71.05175893754742,15,2023-12-29 15:31:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
666,42.312420892122304,-71.09154964349032,8,2023-12-30 08:10:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
667,42.32238324889982,-71.0804547743847,0,2023-02-14 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
668,42.38132453142911,-71.02804042233107,12,2023-04-15 12:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
669,42.33954152609665,-71.06940928222296,12,2023-01-01 12:45:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
670,42.31736188684966,-71.077246537316,16,2023-01-05 16:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
671,42.293527201937465,-71.09037849327676,9,2023-02-25 09:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
672,42.27859662156799,-71.14752177930787,9,2023-02-26 09:39:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
673,42.3248817681283,-71.07475917956224,15,2023-01-05 15:33:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
674,42.32866239451696,-71.08563458516488,7,2023-01-18 07:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
675,42.33396928485468,-71.08639536590974,10,2023-04-22 10:40:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
676,42.28709320338153,-71.14822209118665,12,2023-02-02 12:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
677,42.29611539670404,-71.09122024102166,6,2023-05-18 06:05:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
678,42.30971815419562,-71.10429497557632,0,2023-01-04 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
679,42.31750438258535,-71.09661078284589,16,2023-01-25 16:57:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
680,42.353635057373246,-71.04739613159,19,2023-01-25 19:13:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
681,42.256215542554976,-71.12402029533455,0,2023-01-21 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
682,42.32866239451696,-71.08563458516488,19,2023-01-24 19:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
683,42.38132453142911,-71.02804042233107,20,2023-02-14 20:37:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
684,42.35231142441357,-71.06370557218405,8,2023-01-26 08:58:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
685,42.2778965610821,-71.16141026115743,0,2023-02-12 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
686,42.256215542554976,-71.12402029533455,13,2023-12-30 13:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
687,42.29450991154852,-71.07197302978315,11,2023-04-06 11:50:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
688,42.30971815419562,-71.10429497557632,9,2023-05-14 09:20:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
689,42.344025610234944,-71.09615558829235,15,2023-01-25 15:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
690,42.28439773300688,-71.06468435791227,12,2023-01-25 12:50:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
691,42.328099189441325,-71.0632172846628,6,2023-02-14 06:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
692,42.32047707642095,-71.07273728950177,23,2023-02-12 23:07:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
693,42.311394348394295,-71.07385003409166,13,2023-01-19 13:31:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
694,42.35231142441357,-71.06370557218405,9,2023-12-29 09:14:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
695,42.35754572009958,-71.05881998053582,19,2023-06-03 19:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
696,42.28861664214232,-71.12580072983614,1,2023-05-29 01:49:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
697,42.33041171632348,-71.05182613924228,4,2023-01-08 04:52:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
698,42.30971815419562,-71.10429497557632,19,2023-01-02 19:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
699,42.31295452365374,-71.08345132147807,21,2023-04-24 21:14:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
700,42.34128702104515,-71.05467980204799,17,2023-04-22 17:15:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
701,42.28482533772862,-71.09137437366408,0,2023-04-24 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
702,42.30060496183607,-71.0612684261576,18,2023-12-30 18:05:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
703,42.36273726117303,-71.06084514153375,6,2023-01-03 06:36:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
704,42.30316046868827,-71.08515614823628,11,2023-04-10 11:13:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
705,42.28482533772862,-71.09137437366408,22,2023-01-04 22:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
706,42.28709320338153,-71.14822209118665,16,2023-04-22 16:25:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
707,42.37987537065944,-71.03171842591672,22,2023-04-23 22:25:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
708,42.31668025783704,-71.0963894887495,1,2023-04-23 01:31:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
709,42.28827993104109,-71.07652752566257,12,2023-04-22 12:49:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
710,42.290834235399,-71.0628885844462,15,2023-04-23 15:28:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
711,42.319072477679065,-71.05985983051981,1,2023-03-25 01:16:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
712,42.36080830685986,-71.13197809159398,16,2023-02-08 16:42:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
713,42.291912048216176,-71.07049492990885,17,2023-01-19 17:15:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
714,42.25661985765673,-71.15718156587648,8,2023-12-22 08:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
715,42.32866239451696,-71.08563458516488,0,2023-12-29 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
716,42.31668025783704,-71.0963894887495,9,2023-02-14 09:45:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
717,42.38132453142911,-71.02804042233107,1,2023-05-20 01:40:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
718,42.34840532084056,-71.08688391940139,10,2023-05-26 10:59:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
719,42.34905564195639,-71.1504991731562,15,2023-05-16 15:12:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
720,42.30971815419562,-71.10429497557632,4,2023-01-21 04:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
721,42.38132453142911,-71.02804042233107,22,2023-02-11 22:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
722,42.34128702104515,-71.05467980204799,11,2023-01-18 11:33:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
723,42.30971815419562,-71.10429497557632,18,2023-04-04 18:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
724,42.3195515967853,-71.06288783640606,16,2023-05-16 16:45:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
725,42.32866239451696,-71.08563458516488,15,2023-01-24 15:25:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
726,42.31668025783704,-71.0963894887495,10,2023-04-14 10:41:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
727,42.376631183831805,-71.05593235449719,9,2023-05-13 09:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
728,42.28482533772862,-71.09137437366408,18,2023-04-21 18:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
729,42.28923871464083,-71.0899440748938,15,2023-01-01 15:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
730,42.30971815419562,-71.10429497557632,10,2023-05-17 10:49:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
731,42.28709320338153,-71.14822209118665,20,2023-04-22 20:18:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
732,42.297554856340426,-71.05970968687002,0,2023-04-23 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
733,42.32866239451696,-71.08563458516488,9,2023-02-21 09:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
734,42.33380641504081,-71.10377903286623,17,2023-02-12 17:33:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
735,42.33296366929019,-71.10212962029449,20,2023-02-05 20:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
736,42.297554856340426,-71.05970968687002,10,2023-03-04 10:28:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
737,42.29037628469306,-71.06139796586697,16,2023-02-04 16:09:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
738,42.33395079312848,-71.07538992670342,20,2023-02-20 20:31:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
739,42.26201808259158,-71.102455589941,21,2023-02-21 21:05:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
740,42.33931402277836,-71.0674897684897,8,2023-04-29 08:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
741,42.34128702104515,-71.05467980204799,0,2023-04-02 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
742,42.30469149828949,-71.1104071174074,16,2023-04-30 16:11:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
743,42.27926660882858,-71.11900323268816,19,2023-05-01 19:04:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
744,42.297554856340426,-71.05970968687002,1,2023-01-01 01:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
745,42.333182546667615,-71.08307663109855,21,2023-01-16 21:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
746,42.265066343214855,-71.09768596213232,6,2023-12-31 06:09:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
747,42.297554856340426,-71.05970968687002,15,2023-12-31 15:44:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
748,42.32866239451696,-71.08563458516488,0,2023-01-12 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
749,42.28482533772862,-71.09137437366408,21,2023-01-18 21:37:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
750,42.297554856340426,-71.05970968687002,0,2023-11-21 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
751,42.38934603385244,-71.00516873124336,10,2023-12-31 10:10:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
752,42.30927745542992,-71.07868850999401,18,2023-02-17 18:18:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
753,42.2711936903265,-71.10398713072902,6,2023-02-17 06:38:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
754,42.34905564195639,-71.1504991731562,0,2023-05-17 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
755,42.33954152609665,-71.06940928222296,14,2023-05-19 14:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
756,42.30971815419562,-71.10429497557632,16,2024-01-02 16:49:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
757,42.30971815419562,-71.10429497557632,17,2024-01-02 17:18:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
758,42.27791885264728,-71.09640681032585,16,2023-02-17 16:45:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
759,42.32866239451696,-71.08563458516488,0,2023-02-17 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
760,42.28709320338153,-71.14822209118665,17,2023-01-28 17:02:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
761,42.28198698232652,-71.09623725102836,7,2023-12-28 07:54:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
762,42.3046009357459,-71.11552208333651,11,2024-01-03 11:56:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
763,42.36151228299298,-71.13347501944284,12,2023-02-10 12:58:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
764,42.2933577526695,-71.06529114215054,17,2024-01-03 17:41:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
765,42.305367219289295,-71.11571569356609,19,2023-02-20 19:18:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
766,42.3330805536037,-71.10165436239195,10,2023-02-07 10:35:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
767,42.30971815419562,-71.10429497557632,18,2023-02-06 18:05:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
768,42.33954152609665,-71.06940928222296,19,2023-03-29 19:08:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
769,42.28482533772862,-71.09137437366408,0,2024-01-04 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
770,42.34905564195639,-71.1504991731562,16,2024-01-15 16:33:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
771,42.28832813291368,-71.05938414947404,18,2023-02-07 18:08:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
772,42.376631183831805,-71.05593235449719,0,2023-02-13 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
773,42.26956646587128,-71.09075120965805,2,2023-01-08 02:12:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
774,42.34128702104515,-71.05467980204799,20,2023-05-16 20:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
775,42.332795658304654,-71.10793388840473,10,2023-02-16 10:03:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
776,42.28709320338153,-71.14822209118665,6,2023-01-30 06:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
777,42.33792223169053,-71.09526655016819,12,2023-03-27 12:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
778,42.34128702104515,-71.05467980204799,0,2023-01-02 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
779,42.34905564195639,-71.1504991731562,14,2023-01-04 14:21:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
780,42.376631183831805,-71.05593235449719,21,2023-03-28 21:30:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
781,42.33248714866923,-71.08365857211336,20,2023-04-13 20:17:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
782,42.33396928485468,-71.08639536590974,13,2023-12-28 13:05:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
783,42.28482533772862,-71.09137437366408,0,2023-04-14 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
784,42.38487239558099,-71.07801087650228,15,2023-04-14 15:47:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
785,42.32872544225124,-71.08382273879404,0,2023-03-31 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
786,42.28709320338153,-71.14822209118665,0,2023-03-27 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
787,42.38132453142911,-71.02804042233107,15,2023-01-16 15:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
788,42.37558328749097,-71.05182950737617,12,2023-01-27 12:22:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
789,42.30981901167264,-71.10321190045669,19,2023-02-21 19:52:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
790,42.26201808259158,-71.102455589941,19,2023-04-04 19:37:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
791,42.2536967114461,-71.11738590048135,0,2023-02-21 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
792,42.28339024110752,-71.07388692603764,0,2023-04-15 00:21:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
793,42.297554856340426,-71.05970968687002,0,2023-02-16 00:00:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
794,42.28482533772862,-71.09137437366408,8,2023-02-16 08:15:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
795,42.28482533772862,-71.09137437366408,17,2023-02-10 17:15:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
796,42.29990839956309,-71.06424826758135,3,2023-02-12 03:17:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
797,42.256215542554976,-71.12402029533455,17,2023-03-27 17:15:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
798,42.28810318835003,-71.09153402789212,8,2023-02-02 08:03:00+00,HARASSMENT/ CRIMINAL HARASSMENT,High
